3806,898113,299,0x0041ad6b,0x0018f814,0x0018f908,0x00000022,0x00000037,0x8475dfb9,0x5c1d1d88,0x026b004a,0x0018f908,0x026a5ec0,0x00000400,0x00421b1c,0x00421b48,0x00000033,0x00000033,0x00000000,0x00000000
3807,898175,301,0x0041adbc,0x0018f818,0x0018f908,0x00000032,0x00000037,0x8475dfb5,0x5c1d1d68,0x026b004a,0x0018f908,0x026a5df0,0x004216f4,0x00421720,0x00000000,0x0000000c,0x00000029,0x0000002f,0x0000009e
3808,898178,280,0x0041b78c,0x0018f734,0x0018f80c,0xcccccccc,0x00000037,0x00000032,0x00000000,0x026b004a,0x0018f744,0x0018f908,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3809,898237,303,0x0041ae12,0x0018f814,0x0018f908,0x0000001d,0x00000037,0x8475dfb9,0x5c1d1d88,0x026b004a,0x0018f908,0x026a5ec0,0x00000400,0x00421b1c,0x00421b10,0x00000000,0x0000000c,0x00000029,0x0000002f
3810,898240,230,0x0041b44c,0x0018f748,0x0018f820,0xcccccccc,0x00000037,0x00000032,0x026b004a,0x026b004a,0x0018f758,0x0018f908,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3811,898299,305,0x0041ae44,0x0018f828,0x0018f908,0x00000027,0x00000037,0x8475dfa5,0x5c1d1d68,0x026b004a,0x0018f908,0x026a5df0,0x00421af8,0x00420f04,0x00000086,0x000000dd,0x0018f9e4,0x026b004a,0x00000037
3812,898363,550,0x0041aecc,0x0018f834,0x0018f908,0x00000008,0x00000037,0x8475df99,0x5c1d1d68,0x026b004a,0x0018f908,0x026a5df0,0x00421ae4,0x0018f9e4,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc
3813,898366,553,0x0041976c,0x0018f5bc,0x0018f82c,0xcccccccc,0x00000037,0x00000098,0x5c1d1d68,0x026b004a,0x0018f5cc,0x0018f908,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3814,898580,557,0x0041979e,0x0018f5b4,0x0018f82c,0x0000000c,0x00000037,0x8475dc19,0x5c1d1d68,0x026b004a,0x0018f82c,0x026a5df0,0x004219a4,0x0018f908,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc
3815,898642,559,0x004197ef,0x0018f5ac,0x0018f82c,0x00000025,0x00000037,0x8475dc21,0x5c1d1d68,0x026b004a,0x0018f82c,0x026a5df0,0x00421420,0x00421998,0x00000006,0x0018f908,0x026b004a,0x00000037,0xcccccccc
3816,898645,230,0x0041b44c,0x0018f4cc,0x0018f5a4,0xcccccccc,0x00000037,0x00000032,0x00000002,0x026b004a,0x0018f4dc,0x0018f82c,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3817,898704,561,0x00419846,0x0018f5ac,0x0018f82c,0x00000025,0x00000037,0x8475dc21,0x5c1d1d68,0x026b004a,0x0018f82c,0x026a5df0,0x00421420,0x00421988,0x00000000,0x0018f908,0x026b004a,0x00000037,0xcccccccc
3818,898766,563,0x004198c6,0x0018f5ac,0x0018f82c,0x0000002b,0x00000037,0x8475dc21,0x5c1d1d68,0x026b004a,0x0018f82c,0x026a5df0,0x00420e94,0x00421978,0x00000000,0x0018f908,0x026b004a,0x00000037,0xcccccccc
3819,898828,565,0x00419924,0x0018f5ac,0x0018f82c,0x00000027,0x00000037,0x8475dc21,0x5c1d1d68,0x026b004a,0x0018f82c,0x026a5df0,0x00420f98,0x00421964,0x0000009a,0x0018f908,0x026b004a,0x00000037,0xcccccccc
3820,898890,567,0x0041995f,0x0018f5ac,0x0018f82c,0x00000024,0x00000037,0x8475dc21,0x5c1d1d68,0x026b004a,0x0018f82c,0x026a5df0,0x00421944,0x00421954,0x00000011,0x0018f908,0x026b004a,0x00000037,0xcccccccc
3821,898952,570,0x0041998b,0x0018f5b4,0x0018f82c,0x00000007,0x00000037,0x8475dc19,0x5c1d1d68,0x026b004a,0x0018f82c,0x026a5df0,0x00421938,0x0018f908,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc
3822,898956,230,0x0041b44c,0x0018f4cc,0x0018f5a4,0xcccccccc,0x00000037,0x00000032,0x00000008,0x026b004a,0x0018f4dc,0x0018f82c,0x026b004a,0x00000037,0xcccccccc,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc
3823,899015,573,0x00419bd6,0x0018f5ac,0x0018f82c,0x00000025,0x00000037,0x8475dc21,0x5c1d1d68,0x026b004a,0x0018f82c,0x026a5df0,0x00421420,0x0042189c,0x00000001,0x0018f908,0x026b004a,0x00000037,0xcccccccc
3824,899027,581,0x00411efc,0x0018f4d0,0x0018f5a8,0xcccccccc,0x00000037,0x00000032,0x00000000,0x026b004a,0x0018f4e0,0x0018f82c,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3825,899080,586,0x00411f7c,0x0018f3d4,0x0018f4ac,0xcccccccc,0x00000037,0x00000032,0x0000001c,0x026b004a,0x0018f3e4,0x0018f5a8,0x026b004a,0x00000037,0xcccccccc,0x00000000,0x31310000,0x8475dc89,0x00000000
3826,899143,639,0x00411f20,0x0018f4d0,0x0018f5a8,0x00000000,0x00000037,0x7efdd000,0x00000000,0x026b004a,0x0018f5a8,0x0018f82c,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3827,899148,643,0x00419c82,0x0018f5b0,0x0018f82c,0x0018f738,0x00000037,0x7efdd000,0x00000000,0x026b004a,0x0018f82c,0x0018f68c,0x0018f738,0x0000001c,0x0018f908,0x026b004a,0x00000037,0xcccccccc,0xcccccccc
3828,899151,230,0x0041b44c,0x0018f4cc,0x0018f5a4,0xcccccccc,0x00000037,0x00000032,0x00000000,0x026b004a,0x0018f4dc,0x0018f82c,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3829,899210,645,0x00419cab,0x0018f5ac,0x0018f82c,0x0000003a,0x00000037,0x8475dc21,0x5c1d1d68,0x026b004a,0x0018f82c,0x026a5df0,0x00420950,0x00421884,0x0018f738,0x0018f908,0x026b004a,0x00000037,0xcccccccc
3830,899213,280,0x0041b78c,0x0018f4cc,0x0018f5a4,0xcccccccc,0x00000037,0x00000032,0x5c1d1d68,0x026b004a,0x0018f4dc,0x0018f82c,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3831,899272,647,0x00419cd1,0x0018f5ac,0x0018f82c,0x00000024,0x00000037,0x8475dc21,0x5c1d1d88,0x026b004a,0x0018f82c,0x026a5ec0,0x00000004,0x00421874,0x0018f738,0x0018f908,0x026b004a,0x00000037,0xcccccccc
3832,899278,581,0x00411efc,0x0018f4d0,0x0018f5a8,0xcccccccc,0x00000037,0x00000032,0x00000000,0x026b004a,0x0018f4e0,0x0018f82c,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3833,899331,586,0x00411f7c,0x0018f3d4,0x0018f4ac,0xcccccccc,0x00000037,0x00000032,0x0000001c,0x026b004a,0x0018f3e4,0x0018f5a8,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc,0x8475dc89,0x00000000
3834,899394,639,0x00411f20,0x0018f4d0,0x0018f5a8,0x00000000,0x00000037,0x7efdd000,0x00000000,0x026b004a,0x0018f5a8,0x0018f82c,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3835,899399,650,0x00419d13,0x0018f5b0,0x0018f82c,0x0018f6b0,0x00000037,0x7efdd000,0x00000000,0x026b004a,0x0018f82c,0x0018f68c,0x0018f6b0,0x0000001c,0x0018f908,0x026b004a,0x00000037,0xcccccccc,0xcccccccc
3836,899402,230,0x0041b44c,0x0018f4cc,0x0018f5a4,0xcccccccc,0x00000037,0x00000032,0x00000000,0x026b004a,0x0018f4dc,0x0018f82c,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3837,899461,652,0x00419d3c,0x0018f5ac,0x0018f82c,0x00000028,0x00000037,0x8475dc21,0x5c1d1d68,0x026b004a,0x0018f82c,0x026a5df0,0x00420950,0x00421854,0x0018f6b0,0x0018f908,0x026b004a,0x00000037,0xcccccccc
3838,899464,280,0x0041b78c,0x0018f4cc,0x0018f5a4,0xcccccccc,0x00000037,0x00000032,0x5c1d1d68,0x026b004a,0x0018f4dc,0x0018f82c,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3839,899523,654,0x00419d62,0x0018f5ac,0x0018f82c,0x00000017,0x00000037,0x8475dc21,0x5c1d1d88,0x026b004a,0x0018f82c,0x026a5ec0,0x00000004,0x0042183c,0x0018f6b0,0x0018f908,0x026b004a,0x00000037,0xcccccccc
3840,899527,359,0x0041885c,0x0018f48c,0x0018f5ac,0xcccccccc,0x00000037,0x00000044,0x5c1d1d88,0x026b004a,0x0018f49c,0x0018f82c,0x026b004a,0x00000037,0xcccccccc,0x0018f4b8,0x5c0f970b,0x5c0f2820,0x5c1d1d88
3841,899657,363,0x00418884,0x0018f484,0x0018f5ac,0x0000000d,0x00000037,0x8475dbc9,0x5c1d1d68,0x026b004a,0x0018f5ac,0x026a5df0,0x004215f8,0x0018f82c,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc
3842,899660,230,0x0041b44c,0x0018f398,0x0018f470,0xcccccccc,0x00000037,0x00000032,0x026a5df0,0x026b004a,0x0018f3a8,0x0018f5ac,0x026b004a,0x00000037,0xcccccccc,0x026b004a,0x00000037,0xcccccccc,0xcccccccc
3843,899719,365,0x004188ec,0x0018f478,0x0018f5ac,0x0000002f,0x00000037,0x8475dbd5,0x5c1d1d68,0x026b004a,0x0018f5ac,0x026a5df0,0x00421578,0x00421590,0x0000c681,0x0000c681,0x0018f82c,0x026b004a,0x00000037
3844,899722,280,0x0041b78c,0x0018f39c,0x0018f474,0xcccccccc,0x00000037,0x00000032,0x5c1d1d68,0x026b004a,0x0018f3ac,0x0018f5ac,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3845,899781,367,0x0041890f,0x0018f47c,0x0018f5ac,0x00000012,0x00000037,0x8475dbd1,0x5c1d1d88,0x026b004a,0x0018f5ac,0x026a5ec0,0x00000040,0x00421564,0x0000c681,0x0018f82c,0x026b004a,0x00000037,0xcccccccc
3846,899843,369,0x00418977,0x0018f478,0x0018f5ac,0x0000002e,0x00000037,0x8475dbd5,0x5c1d1d68,0x026b004a,0x0018f5ac,0x026a5df0,0x00421578,0x00421550,0x0000076c,0x0000076c,0x0018f82c,0x026b004a,0x00000037
3847,899905,371,0x0041899a,0x0018f47c,0x0018f5ac,0x00000016,0x00000037,0x8475dbd1,0x5c1d1d88,0x026b004a,0x0018f5ac,0x026a5ec0,0x00000040,0x00421534,0x0000076c,0x0018f82c,0x026b004a,0x00000037,0xcccccccc
3848,899908,230,0x0041b44c,0x0018f398,0x0018f470,0xcccccccc,0x00000037,0x00000032,0x026a5df0,0x026b004a,0x0018f3a8,0x0018f5ac,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3849,899967,373,0x004189fc,0x0018f478,0x0018f5ac,0x0000002d,0x00000037,0x8475dbd5,0x5c1d1d68,0x026b004a,0x0018f5ac,0x026a5df0,0x00421578,0x004215e8,0x0000009a,0x0000009a,0x0018f82c,0x026b004a,0x00000037
3850,900029,375,0x00418a5e,0x0018f478,0x0018f5ac,0x0000002f,0x00000037,0x8475dbd5,0x5c1d1d68,0x026b004a,0x0018f5ac,0x026a5df0,0x00421578,0x004215cc,0x0000cdfd,0x0000cdfd,0x0018f82c,0x026b004a,0x00000037
3851,900092,380,0x00418a9e,0x0018f484,0x0018f5ac,0x0000000a,0x00000037,0x8475dbc9,0x5c1d1d68,0x026b004a,0x0018f5ac,0x026a5df0,0x004215bc,0x0018f82c,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc
3852,900095,280,0x0041b78c,0x0018f3a0,0x0018f478,0xcccccccc,0x00000037,0x00000032,0x5c1d1d68,0x026b004a,0x0018f3b0,0x0018f5ac,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3853,900154,382,0x00418abc,0x0018f480,0x0018f5ac,0x00000008,0x00000037,0x8475dbcd,0x5c1d1d88,0x026b004a,0x0018f5ac,0x026a5ec0,0x00000040,0x004215b0,0x0018f82c,0x026b004a,0x00000037,0xcccccccc,0xcccccccc
3854,900157,385,0x004144bc,0x0018f378,0x0018f47c,0xcccccccc,0x00000037,0x0000003d,0x5c1d1d88,0x026b004a,0x0018f388,0x0018f5ac,0x026b004a,0x00000037,0xcccccccc,0x0018f48c,0x0018f478,0x0041b7c5,0x5c1d1d88
3855,900223,230,0x0041b44c,0x0018f28c,0x0018f364,0xcccccccc,0x00000037,0x00000032,0x5c1d1d88,0x026b004a,0x0018f29c,0x0018f47c,0x026b004a,0x00000037,0xcccccccc,0x00000000,0x00000000,0x00000000,0x00000000
3856,900282,393,0x00414510,0x0018f36c,0x0018f47c,0x00000004,0x00000037,0x8475dae1,0x5c1d1d68,0x026b004a,0x0018f47c,0x026a5df0,0x00420de8,0x00000000,0x0018f5ac,0x026b004a,0x00000037,0xcccccccc,0xcccccccc
3857,901291,399,0x0041452e,0x0018f370,0x0018f47c,0x00000001,0x00000037,0x8475dadd,0x5c1d1d68,0x026b004a,0x0018f47c,0x026a5df0,0x00420a30,0x0018f5ac,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc
3858,901354,403,0x00414567,0x0018f36c,0x0018f47c,0x00000004,0x00000037,0x8475dae1,0x5c1d1d68,0x026b004a,0x0018f47c,0x026a5df0,0x00420de0,0x00420de4,0x0018f5ac,0x026b004a,0x00000037,0xcccccccc,0xcccccccc
3859,902365,413,0x0041460a,0x0018f370,0x0018f47c,0x00000001,0x00000037,0x8475dadd,0x5c1d1d68,0x026b004a,0x0018f47c,0x026a5df0,0x00420a30,0x0018f5ac,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc
3860,902427,415,0x00414631,0x0018f36c,0x0018f47c,0x00000004,0x00000037,0x8475dae1,0x5c1d1d68,0x026b004a,0x0018f47c,0x026a5df0,0x00420dcc,0x0000004d,0x0018f5ac,0x026b004a,0x00000037,0xcccccccc,0xcccccccc
3861,902433,230,0x0041b44c,0x0018f28c,0x0018f364,0xcccccccc,0x00000037,0x00000032,0x026a5df0,0x026b004a,0x0018f29c,0x0018f47c,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3862,903467,426,0x004145dc,0x0018f36c,0x0018f47c,0x00000017,0x00000037,0x8475dae1,0x5c1d1d68,0x026b004a,0x0018f47c,0x026a5df0,0x00420dd4,0x0018f454,0x0018f5ac,0x026b004a,0x00000037,0xcccccccc,0xcccccccc
3863,912512,433,0x004146c1,0x0018f370,0x0018f47c,0x00000004,0x00000037,0x8475dadd,0x5c1d1d68,0x026b004a,0x0018f47c,0x026a5df0,0x00420dc4,0x0018f5ac,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc
3864,913395,439,0x004146e4,0x0018f36c,0x0018f47c,0x00000009,0x00000037,0x8475dae1,0x5c1d1d68,0x026b004a,0x0018f47c,0x026a5df0,0x00420dd4,0x0018f454,0x0018f5ac,0x026b004a,0x00000037,0xcccccccc,0xcccccccc
3865,913457,441,0x00414700,0x0018f370,0x0018f47c,0x00000001,0x00000037,0x8475dadd,0x5c1d1d68,0x026b004a,0x0018f47c,0x026a5df0,0x00420a30,0x0018f5ac,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc
3866,913460,446,0x0041bb58,0x0018f358,0x0018f368,0x0041473c,0x0018f47c,0xffffffd8,0xffffffe9,0x00414734,0x00000000,0x0018f47c,0x026b004a,0x00000037,0x00000000,0x0018f47c,0x00414712,0x00000001,0x5c1d1d68
3867,913461,448,0x00414712,0x0018f370,0x0018f47c,0x00000001,0x00000037,0xffffffd8,0xffffffe9,0x026b004a,0x0018f47c,0x00000001,0x5c1d1d68,0x0018f5ac,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc
3868,913468,454,0x00418ad2,0x0018f484,0x0018f5ac,0x00000001,0x00000037,0x846a00a5,0x5c1d1d68,0x026b004a,0x0018f5ac,0x00000092,0x026b0088,0x0018f82c,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc
3869,913472,659,0x00419da9,0x0018f5b4,0x0018f82c,0x00000001,0x00000037,0x846a00a5,0x5c1d1d68,0x026b004a,0x0018f82c,0x0000009a,0x026b0080,0x0018f908,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc
3870,913481,661,0x00419e5f,0x0018f5b4,0x0018f82c,0x00000003,0x00000037,0xfffffe60,0xfffffe7c,0x026b004a,0x0018f82c,0x00000001,0x5c1d1d68,0x0018f908,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc
3871,913488,664,0x0041aee2,0x0018f834,0x0018f908,0x00000001,0x00000037,0x846a00a5,0x5c1d1d68,0x026b004a,0x0018f908,0x000000c2,0x026b0058,0x0018f9e4,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc
3872,913493,468,0x0041b1c2,0x0018f910,0x0018f9e4,0x00000001,0x00000037,0x846a00a5,0x5c1d1d68,0x026b004a,0x0018f9e4,0x000000d0,0x026b004a,0x02564cc0,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc
3873,913496,472,0x0041b82d,0x0018f834,0x0018f910,0xcccccccc,0x00000037,0x00000032,0x5c1d1d68,0x026b004a,0x0018f848,0x026a5ec0,0x0018f9e4,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3874,913549,280,0x0041b78c,0x0018f74c,0x0018f824,0xcccccccc,0x00000037,0x00000032,0x5c1d1d68,0x026b004a,0x0018f75c,0x0018f910,0x026b004a,0x00000037,0xcccccccc,0x00000000,0x00000000,0x00000000,0x00000000
3875,913608,476,0x0041b84e,0x0018f82c,0x0018f910,0x00000001,0x00000037,0x8475dfa1,0x5c1d1d88,0x026b004a,0x0018f910,0x026a5ec0,0xffffffff,0x00420a30,0x0018f9e4,0x026b004a,0x00000037,0xcccccccc,0xcccccccc
3876,913612,478,0x0041b1f5,0x0018f918,0x0018f9e4,0x00000001,0x00000037,0x8475dfa1,0x5c1d1d88,0x026b004a,0x0018f9e4,0x02564cc0,0x026b004a,0x00000037,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3877,913616,256,0x004111d6,0x0018f9e8,0x0018fa18,0x026b004a,0x00000038,0x0018fa08,0x00000000,0x026b004a,0x02564cc0,0x10017fcb,0x00000000,0x0018fa08,0x026b004a,0x00000000,0x02564cc0,0x00000000,0xcccccccc
3878,913618,258,0x0041b19c,0x0018f918,0x0018f9e4,0xcccccccc,0x00000038,0x0000002f,0x00000000,0x026b004a,0x0018f928,0x02564cc0,0x026b004a,0x00000038,0xcccccccc,0x00000000,0x0018fa08,0x02564cc0,0x00000000
3879,913668,264,0x0041b74d,0x0018f834,0x0018f910,0xcccccccc,0x00000038,0x00000032,0x00000000,0x026b004a,0x0018f848,0x026a5ec0,0x0018f9e4,0x026b004a,0x00000038,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3880,913719,267,0x0041b1b2,0x0018f918,0x0018f9e4,0x026a5ec0,0x00000038,0x026a5ec0,0x00000000,0x026b004a,0x0018f9e4,0x02564cc0,0x026b004a,0x00000038,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3881,913722,270,0x0041ac1c,0x0018f83c,0x0018f908,0xcccccccc,0x00000038,0x0000002f,0x0000026b,0x026b004a,0x0018f84c,0x0018f9e4,0x026b004a,0x00000038,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3882,913772,230,0x0041b44c,0x0018f754,0x0018f82c,0xcccccccc,0x00000038,0x00000032,0x0000026b,0x026b004a,0x0018f764,0x0018f908,0x026b004a,0x00000038,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3883,913831,274,0x0041ac37,0x0018f834,0x0018f908,0x00000041,0x00000038,0x8475df99,0x5c1d1d68,0x026b004a,0x0018f908,0x026a5df0,0x00420970,0x0018f9e4,0x026b004a,0x00000038,0xcccccccc,0xcccccccc,0xcccccccc
3884,913893,276,0x0041ac5d,0x0018f82c,0x0018f908,0x00000024,0x00000038,0x8475dfa1,0x5c1d1d68,0x026b004a,0x0018f908,0x026a5df0,0x00421bc0,0x004215e8,0x0000026b,0x0018f9e4,0x026b004a,0x00000038,0xcccccccc
3885,913896,280,0x0041b78c,0x0018f74c,0x0018f824,0xcccccccc,0x00000038,0x00000032,0x5c1d1d68,0x026b004a,0x0018f75c,0x0018f908,0x026b004a,0x00000038,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3886,913955,289,0x0041ac83,0x0018f82c,0x0018f908,0x0000000c,0x00000038,0x8475dfa1,0x5c1d1d88,0x026b004a,0x0018f908,0x026a5ec0,0x00000400,0x00421bb0,0x0000026b,0x0018f9e4,0x026b004a,0x00000038,0xcccccccc
3887,914017,291,0x0041ac9f,0x0018f834,0x0018f908,0x00000018,0x00000038,0x8475df99,0x5c1d1d68,0x026b004a,0x0018f908,0x026a5df0,0x00421b90,0x0018f9e4,0x026b004a,0x00000038,0xcccccccc,0xcccccccc,0xcccccccc
3888,914021,230,0x0041b44c,0x0018f738,0x0018f810,0xcccccccc,0x00000038,0x00000032,0x000000d4,0x026b004a,0x0018f748,0x0018f908,0x026b004a,0x00000038,0xcccccccc,0x5c1d1d68,0x00421b90,0x0041b482,0x0018f908
3889,914080,296,0x0041ad16,0x0018f818,0x0018f908,0x00000032,0x00000038,0x8475dfb5,0x5c1d1d68,0x026b004a,0x0018f908,0x026a5df0,0x004216f4,0x00421b5c,0x000000d4,0x000000be,0x000000d9,0x00000093,0x0000008c
3890,914142,299,0x0041ad6b,0x0018f814,0x0018f908,0x00000022,0x00000038,0x8475dfb9,0x5c1d1d88,0x026b004a,0x0018f908,0x026a5ec0,0x00000400,0x00421b1c,0x00421b48,0x000000d4,0x000000be,0x000000d9,0x00000093
3891,914204,301,0x0041adbc,0x0018f818,0x0018f908,0x00000032,0x00000038,0x8475dfb5,0x5c1d1d68,0x026b004a,0x0018f908,0x026a5df0,0x004216f4,0x00421720,0x00000000,0x0000001b,0x000000d5,0x000000f1,0x0000008b
3892,914207,280,0x0041b78c,0x0018f734,0x0018f80c,0xcccccccc,0x00000038,0x00000032,0x00000000,0x026b004a,0x0018f744,0x0018f908,0x026b004a,0x00000038,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3893,914266,303,0x0041ae12,0x0018f814,0x0018f908,0x0000001d,0x00000038,0x8475dfb9,0x5c1d1d88,0x026b004a,0x0018f908,0x026a5ec0,0x00000400,0x00421b1c,0x00421b10,0x00000000,0x0000001b,0x000000d5,0x000000f1
3894,914269,230,0x0041b44c,0x0018f748,0x0018f820,0xcccccccc,0x00000038,0x00000032,0x026b004a,0x026b004a,0x0018f758,0x0018f908,0x026b004a,0x00000038,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3895,914328,305,0x0041ae44,0x0018f828,0x0018f908,0x00000027,0x00000038,0x8475dfa5,0x5c1d1d68,0x026b004a,0x0018f908,0x026a5df0,0x00421af8,0x00420f04,0x00000008,0x00000000,0x0018f9e4,0x026b004a,0x00000038
3896,914391,309,0x0041ae77,0x0018f834,0x0018f908,0x00000006,0x00000038,0x8475df99,0x5c1d1d68,0x026b004a,0x0018f908,0x026a5df0,0x00421af0,0x0018f9e4,0x026b004a,0x00000038,0xcccccccc,0xcccccccc,0xcccccccc
3897,914394,312,0x0041a0dc,0x0018f6b4,0x0018f82c,0xcccccccc,0x00000038,0x0000005a,0x5c1d1d68,0x026b004a,0x0018f6c4,0x0018f908,0x026b004a,0x00000038,0xcccccccc,0x0018f724,0x5c0f9643,0x5c1d1d68,0x5c0f9638
3898,914546,316,0x0041a16c,0x0018f6ac,0x0018f82c,0x0000000c,0x00000038,0x8475dd21,0x5c1d1d68,0x026b004a,0x0018f82c,0x026a5df0,0x00421a64,0x0018f908,0x026b004a,0x00000038,0xcccccccc,0xcccccccc,0xcccccccc
3899,914608,319,0x0041a1c4,0x0018f6a4,0x0018f82c,0x00000025,0x00000038,0x8475dd29,0x5c1d1d68,0x026b004a,0x0018f82c,0x026a5df0,0x00421420,0x00421998,0x00000004,0x0018f908,0x026b004a,0x00000038,0xcccccccc
3900,914611,230,0x0041b44c,0x0018f5c0,0x0018f698,0xcccccccc,0x00000038,0x00000032,0x026a5df0,0x026b004a,0x0018f5d0,0x0018f82c,0x026b004a,0x00000038,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3901,914670,321,0x0041a204,0x0018f6a0,0x0018f82c,0x0000002a,0x00000038,0x8475dd2d,0x5c1d1d68,0x026b004a,0x0018f82c,0x026a5df0,0x004214d8,0x00421a48,0x00000014,0x00000014,0x0018f908,0x026b004a,0x00000038
3902,914732,323,0x0041a23f,0x0018f6a4,0x0018f82c,0x00000025,0x00000038,0x8475dd29,0x5c1d1d68,0x026b004a,0x0018f82c,0x026a5df0,0x00421420,0x00421a34,0x00000000,0x0018f908,0x026b004a,0x00000038,0xcccccccc
3903,914794,325,0x0041a2a1,0x0018f6a0,0x0018f82c,0x0000002d,0x00000038,0x8475dd2d,0x5c1d1d68,0x026b004a,0x0018f82c,0x026a5df0,0x00421578,0x00421a1c,0x0000025d,0x0000025d,0x0018f908,0x026b004a,0x00000038
3904,914856,327,0x0041a303,0x0018f6a0,0x0018f82c,0x0000002e,0x00000038,0x8475dd2d,0x5c1d1d68,0x026b004a,0x0018f82c,0x026a5df0,0x00421578,0x00421a08,0x00001bbd,0x00001bbd,0x0018f908,0x026b004a,0x00000038
3905,914918,329,0x0041a348,0x0018f6a4,0x0018f82c,0x00000025,0x00000038,0x8475dd29,0x5c1d1d68,0x026b004a,0x0018f82c,0x026a5df0,0x00421420,0x00420f90,0x00000002,0x0018f908,0x026b004a,0x00000038,0xcccccccc
3906,914921,230,0x0041b44c,0x0018f5c0,0x0018f698,0xcccccccc,0x00000038,0x00000032,0x026a5df0,0x026b004a,0x0018f5d0,0x0018f82c,0x026b004a,0x00000038,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc,0xcccccccc
3907,914980,331,0x0041a399,0x0018f6a0,0x0018f82c,0x0000002b,0x00000038,0x8475dd2d,0x5c1d1d68,0x026b004a,0x0018f82c,0x026a5df0,0x00421578,0x004219f4,0x00000000,0x00000000,0x0018f908,0x026b004a,0x00000038
3908,915042,333,0x0041a3d4,0x0018f6a4,0x0018f82c,0x00000025,0x00000038,0x8475dd29,0x5c1d1d68,0x026b004a,0x0018f82c,0x026a5df0,0x00421420,0x004219e4,0x0000003f,0x0018f908,0x026b004a,0x00000038,0xcccccccc
